"X...ID";"ClassNr";"DateSW16";"DateEW16";"DateRW16";"ComplW16";"Grade";"Sex";"AgeW1";"ETH01";"ETH03";"EduLevel";"CnstCD";"StateW16";"NAccID";"NAccAD";"NAccSD";"WebD";"MailD";"CheckD";"ErrorD";"UseablD";"TypeD1";"TypeD2";"TypeD3";"TypeOD1";"TypeOD2";"TypeOD3";"StateW1";"StateW2";"StateW3";"StateW4";"StateW5";"StateW6";"StateW7";"StateW8";"StateW9";"StateW10";"StateW11";"StateW12";"StateW13";"StateW14";"StateW15";"ComplW1";"ComplW2";"ComplW3";"ComplW4";"ComplW5";"ComplW6";"ComplW7";"ComplW8";"ComplW9";"ComplW10";"ComplW11";"ComplW12";"ComplW13";"ComplW14";"ComplW15";"DateRW13";"DateRW14";"BirthM";"BirthY";"BirthD";"ETH02";"ETH04";"AWB01W1";"AWB01W14";"CWB01W1";"CWB01W14";"PAF01W1";"NAF01W1";"PAF02W1";"NAF02W1";"PAF03W1";"NAF03W1";"PAF04W1";"NAF04W1";"PAF05W1";"NAF05W1";"PAF06W1";"NAF06W1";"PAF07W1";"NAF07W1";"SEE01W1";"SEE02W1";"SEE03W1";"SEE04W1";"SEE01W1R";"SEE04W1R";"SEE01W14";"SEE02W14";"SEE03W14";"SEE04W14";"SEE01W14R";"SEE04W14R";"LON01W1";"LON02W1";"LON03W1";"LON04W1";"LON05W1";"LON01W14";"LON02W14";"LON03W14";"LON04W14";"LON05W14";"SRT01W1";"SRT02W1";"SRT03W1";"SRT04W1";"SRT05W1";"SRT06W1";"SRT07W1";"SRT08W1";"SRT09W1";"SRT01W14";"SRT02W14";"SRT03W14";"SRT04W14";"SRT05W14";"SRT06W14";"SRT07W14";"SRT08W14";"SRT09W14";"SRT02W1R";"SRT04W1R";"SRT05W1R";"SRT07W1R";"SRT08W1R";"SRT02W14R";"SRT04W14R";"SRT05W14R";"SRT07W14R";"SRT08W14R";"SCP01W1";"SCP02W1";"SCP03W1";"MPT01W1";"MPT02W1";"MPT01W14";"MPS01W1";"MPS02W1";"MPS03W1";"MPS04W1";"MPS05W1";"INTGDW1";"INTGFW1";"INTGMW1";"SNTGDW1";"SNTGFW1";"SNTGMW1";"WATGDW1";"WATGFW1";"WATGMW1";"YTTGDW1";"YTTGFW1";"YTTGMW1";"INPD1W1";"INAD1W1";"INPD2W1";"INAD2W1";"INPF1W1";"INAF1W1";"INPF2W1";"INAF2W1";"INAL0W1";"INAL1W1";"INAL2W1";"INAL3W1";"INAL4W1";"INAL5W1";"INC01W1";"INC01W13";"INF01W1";"INF02W1";"INL01W1";"FBI01W1";"FBI01W1R";"FBI02W1";"IFI01W1";"IFI02W1";"FNr01W1";"FQS01W1";"FQS02W1";"FQC01W1";"FQC02W1";"FQC01W1R";"FQC02W1R";"PRU01W1";"PRU02W1";"PRU03W1";"PRU04W1";"PRU05W1";"PRU01W14";"PRU02W14";"PRU03W14";"PRU04W14";"PRU05W14";"PMK01W1";"PMK02W1";"PMK03W1";"PMK04W1";"PMK01W14";"PMK02W14";"PMK03W14";"PMK04W14";"ADS05W1";"ADS06W1";"ADS07W1";"ADS08W1";"ADS05W14";"ADS06W14";"ADS07W14";"ADS08W14";"NCompletedE1";"NCompletedE2"
341;24;"2020/06/23 11:14:06";"2020/06/23 11:17:06";"2020/06/23 11:17:07";100;9;"Jongen";"14,35489";"Nederland";"Nederlander";"Vmbo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 16:24:27";"2020/05/20 22:43:26";7;2005;"2005-07-15";NA;NA;2;5;2;8;3;4;5;4;3;3;3;4;2;4;3;3;3;3;2;3;3;2;4;4;5;3;4;4;1;2;1;4;4;3;1;4;2;3;1;5;4;2;2;4;4;2;4;4;3;3;2;3;4;4;2;2;3;4;4;2;2;2;2;4;2;2;4;3;4;1;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;1;3;3;2;"7 keer  per week";3;20;"7 keer  per week";"2,0";"60,0";"7 keer  per week";6;5;"7 keer  per week";3;35;"7 dagen";"Nooit";"7 dagen";"7 dagen";1;0;4;4;"INAL2W1";8888;1;8888;8888;0;"2";"2";"550,000";2;190;"6";6;6;1;5;10;3;5;2;2;4;4;"Nee";"Ja";"Ja";"Nee";"Ja";"Nee";"Ja";"Ja";"Ja";"Ja";3;4;3;3;2;2;2;2;2;2;2;2;2;4;3;5;113;116
197;10;NA;NA;NA;NA;9;"Jongen";"14,85055";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"attrition";"attrition";100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;"2020/05/08 10:57:12";NA;1;2005;"2005-01-15";NA;NA;6;1111;8;1111;5;1;4;3;4;2;5;1;4;1;3;1;4;2;1;4;4;1;5;5;1111;1111;1111;1111;1111;1111;1;1;1;1;1;1111;1111;1111;1111;1111;4;3;2;3;4;4;2;3;2;1111;1111;1111;1111;1111;1111;1111;1111;1111;3;3;2;4;3;1111;1111;1111;1111;1111;5;6;6;"Ja, ik heb een iPhone";NA;"1111";5;3;5;3;3;"7 keer  per week";4;30;"7 keer  per week";"6,0";"60,0";"7 keer  per week";4;30;"7 keer  per week";5;45;"7 dagen";"2 dagen";"1 dag";"1 dag";4;1;1;2;NA;8888;8888;8888;8888;8888;"1";"2";"750,000";5;380;"Ik heb niet gekeken of ik reacties had";8;8888;6;6;40;5;4;2;2;4;4;"Nee";"Ja";"Ja";"Ja";"Nee";"9999";"9999";"9999";"9999";"1111";3;3;4;2;1111;1111;1111;1111;1;1;1;2;1111;1111;1111;1111;105;NA
318;11;"2020/06/23 11:14:32";"2020/06/23 11:18:32";"2020/06/23 11:18:32";100;9;"Meisje";"15,18467";"Nederland";"Nederlander";"Vmbo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 22:52:58";"2020/05/19 12:56:14";9;2004;"2004-09-15";NA;NA;6;6;8;9;3;3;2;2;3;3;4;2;3;2;3;3;3;4;1;4;4;1;5;5;1;5;5;1;5;5;3;2;1;1;2;3;3;1;3;3;3;3;3;4;2;3;3;3;3;4;3;3;5;3;3;3;2;4;3;2;4;3;3;3;1;3;3;4;7;6;7;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";5;3;5;4;4;"7 keer  per week";20;10;"7 keer  per week";"30,0";"10,0";"7 keer  per week";4;5;"7 keer  per week";2;30;"7 dagen";"Nooit";"2 dagen";"6 dagen";20;0;4;4;"INAL2W1";8888;1;8888;8888;0;"2";"2";"1800,000";4;290;"6";6;5;6;4;5;5;5;2;2;4;4;"Nee";"Ja";"Nee";"Nee";"Ja";"Nee";"Ja";"Nee";"Nee";"Ja";4;4;4;4;4;4;4;4;2;2;2;3;1;1;1;1;79;47
354;1;"2020/06/23 11:19:13";"2020/06/23 11:50:29";"2020/06/23 11:50:31";100;9;"Meisje";"14,60367";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om informatie alleen met een kleine groep goede vrienden te delen";NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;0;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 16:43:23";"2020/05/19 13:20:10";4;2005;"2005-04-15";NA;NA;4;7;5;1;3;3;1;3;3;1;3;2;2;2;3;1;3;2;5;1;1;4;1;2;2;1;1;2;4;4;1;1;5;1;5;1;2;5;1;1;3;3;1;5;2;3;2;4;2;5;2;4;2;3;4;2;3;2;3;1;4;4;2;4;4;3;4;3;4;1;1;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";3;3;5;5;2;"7 keer  per week";5;30;"7 keer  per week";"10,0";"120,0";"7 keer  per week";5;15;"5 keer  per week";2;30;"7 dagen";"1 dag";"7 dagen";"7 dagen";10;0;5;5;NA;8888;8888;8888;8888;8888;"1";"1";"550,000";1;200;"Ik heb niet gekeken of ik reacties had";8;8888;7;1;20;5;4;1;1;5;5;"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";1;1;1;1;2;2;3;1;1;1;1;1;1;1;1;1;77;57
50;5;"2020/06/23 11:33:08";"2020/06/23 11:42:47";"2020/07/07 11:42:51";84;9;"Meisje";"15,01719";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";NA;NA;"Fully Useable";"Account om informatie met iedereen te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/07 23:41:03";"2020/05/19 13:08:56";11;2004;"2004-11-15";NA;NA;5;6;7;7;3;4;3;1;4;2;5;2;4;3;3;4;4;3;2;3;4;3;4;3;2;4;3;3;4;3;2;2;2;3;4;2;1;1;2;4;3;3;3;2;1;3;1;3;3;4;3;4;1;2;4;2;4;4;3;4;5;5;3;3;5;4;4;2;5;5;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";4;1;3;2;1;"7 keer  per week";4;60;"7 keer  per week";"6,0";"40,0";"7 keer  per week";4;30;"4 keer  per week";3;50;"7 dagen";"1 dag";"7 dagen";"2 dagen";4;0;2;2;NA;8888;8888;8888;8888;8888;"2";"1";"670,000";3;200;"7";7;6;4;3;9;5;4;3;2;3;4;"Nee";"Ja";"Nee";"Ja";"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";3;3;4;2;2;2;2;2;3;2;2;2;2;2;2;2;102;53
42;17;NA;NA;NA;NA;8;"Jongen";"13,27058";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;NA;NA;8;2006;"2006-08-15";NA;NA;7;1111;9;1111;4;2;4;2;5;2;5;1;5;1;5;1;5;2;1;5;5;1;5;5;1111;1111;1111;1111;1111;1111;2;2;4;1;1;1111;1111;1111;1111;1111;4;5;3;2;3;2;2;2;4;1111;1111;1111;1111;1111;1111;1111;1111;1111;1;4;3;4;4;1111;1111;1111;1111;1111;6;6;6;"Ja, ik heb een iPhone";NA;"1111";3;1;1;2;1;"7 keer  per week";1;10;"7 keer  per week";"1,0";"10,0";"7 keer  per week";1;10;"7 keer  per week";1;60;"7 dagen";"Nooit";"Nooit";"Nooit";1;0;0;0;"INAL2W1,INAL3W1,INAL4W1";8888;1;1;1;0;"1";"1111";"685,000";1;350;"8888";8888;8888;4;4;10;1;3;1;1;5;5;"Ja";"Ja";"Ja";"Ja";"Ja";"9999";"9999";"9999";"9999";"1111";4;4;4;4;1111;1111;1111;1111;1;1;1;1;1111;1111;1111;1111;84;NA
388;1;"2020/06/23 11:13:44";"2020/06/23 13:33:55";"2020/06/23 13:33:56";100;9;"Meisje";"14,93495";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";2;2;2;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om hobby/creativiteit te delen (bijv. tekeningen, memes, sieraden)";"Account om informatie met iedereen te delen";NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 09:00:37";"2020/05/19 14:22:22";12;2004;"2004-12-15";NA;NA;5;7;8;1;3;1;3;2;4;2;4;1;4;1;4;2;4;3;2;3;4;2;4;4;1;5;2;1;5;5;1;1;1;1;1;1;1;1;1;1;3;2;3;3;2;3;2;2;3;3;3;3;1;2;3;3;2;4;4;3;4;4;4;3;5;4;3;4;4;4;3;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";2;1;2;3;1;"7 keer  per week";5;30;"7 keer  per week";"9,0";"50,0";"7 keer  per week";4;15;"7 keer  per week";2;60;"7 dagen";"Nooit";"Nooit";"4 dagen";5;0;0;5;"INAL2W1";8888;1;0;8888;0;"1";"3";"330,000";3;80;"5";5;5;6;5;8;4;4;2;1;4;5;"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";3;2;2;3;3;3;4;3;2;1;2;2;1;2;1;1;117;72
232;28;NA;NA;NA;NA;9;"Jongen";"14,52186";"Nederland";"Anders";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"completed";"completed";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";100;100;0;100;100;0;0;0;0;0;0;0;0;0;0;NA;NA;5;2005;"2005-05-15";NA;"Beetje Nederlands en beetje russisch";6;1111;7;1111;2;1;3;3;5;3;5;2;4;1;3;1;5;4;1;4;4;1;5;5;1111;1111;1111;1111;1111;1111;1;4;1;1;1;1111;1111;1111;1111;1111;3;4;3;4;2;4;3;3;1;1111;1111;1111;1111;1111;1111;1111;1111;1111;2;2;4;3;3;1111;1111;1111;1111;1111;4;4;5;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"1111";2;1;4;2;1;"Minder dan  1 dag  per week";1;4;"Minder dan  1 dag  per week";"1,0";"11,0";"3 keer  per week";5;10;"7 keer  per week";5;300;"1 dag";"Nooit";"Nooit";"Nooit";1;0;0;0;"INAL5W1";8888;0;0;0;1;"2";"1111";"110,000";1;8888;"8888";8888;8888;8888;8888;9;5;4;2;2;4;4;"Nee";"Nee";"Nee";"Ja";"Nee";"9999";"9999";"9999";"9999";"1111";2;2;2;2;1111;1111;1111;1111;2;1;1;1;1111;1111;1111;1111;61;NA
112;5;NA;NA;NA;NA;9;"Meisje";"14,26977";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"fully expired";"fully expired";"completed";"completed";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"attrition";100;100;100;100;0;0;100;100;100;0;0;0;0;67;0;NA;"2020/06/04 12:05:48";8;2005;"2005-08-15";NA;NA;6;6;8;8;3;1;3;3;4;3;4;1;4;1;4;2;4;3;3;4;4;2;3;4;2;4;4;2;4;4;1;1;1;1;1;1;2;1;1;1;3;3;2;3;4;3;2;2;2;3;4;3;3;4;4;4;3;4;3;3;2;4;4;2;3;2;2;3;5;4;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";4;1;2;3;1;"7 keer  per week";5;120;"7 keer  per week";"7,0";"180,0";"7 keer  per week";2;60;"7 keer  per week";2;120;"7 dagen";"Nooit";"2 dagen";"2 dagen";4;0;2;2;"INAL2W1";8888;1;8888;8888;0;"1";"5555";"730,000";4;280;"Ik heb niet gekeken of ik reacties had";8;8888;5;5;10;4;5;2;1;4;5;"Ja";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Ja";"Ja";"Nee";3;4;4;4;4;3;4;4;2;2;2;2;1;3;2;2;64;NA
382;6;"2020/07/03 14:17:59";"2020/07/03 15:22:09";"2020/07/03 15:22:11";100;9;"Jongen";"14,52197";"Nederland";"Nederlander";"Havo";"Nee, ik heb geen Instagram account";"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:10:36";"2020/05/20 10:42:43";5;2005;"2005-05-15";NA;NA;6;5;8;7;2;1;4;3;2;3;4;1;4;1;3;2;4;1;1;4;4;1;5;5;2;4;4;1;4;5;1;1;1;1;1;2;2;4;2;2;3;2;4;2;5;2;4;4;3;3;2;3;2;4;3;3;2;4;4;4;1;2;2;4;4;2;3;4;2;3;6;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";2;1;1;5;1;"Nooit";0;0;"Nooit";"0,0";"0,0";"7 keer  per week";3;20;"7 keer  per week";5;69;"7777";"7777";"7777";"9999";7777;7777;7777;7777;NA;7777;7777;7777;7777;7777;"7777";"Ik heb geen account";"7777,000";7777;7777;"7777";7777;7777;7777;7777;4;7777;7777;7777;7777;7777;7777;"Ja";"Ja";"Ja";"Ja";"Nee";"Ja";"Ja";"Ja";"Ja";"Nee";4;5;5;5;3;2;3;1;2;2;1;3;4;3;4;5;35;4
99;28;"2020/06/23 15:53:47";"2020/06/23 17:29:56";"2020/07/07 17:29:58";84;9;"Jongen";"14,85029";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";NA;"Part 3 could not be unzipped";"Partially Useable";"Account om informatie met iedereen te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;0;0;0;0;0;100;100;100;100;100;100;"2020/05/06 15:34:01";"2020/05/19 15:09:05";1;2005;"2005-01-15";NA;NA;5;6;7;7;2;1;3;1;3;4;4;1;5;3;4;1;4;3;1;3;4;2;5;4;1;5;5;3;5;3;1;2;1;3;2;3;1;2;2;1;1;3;2;3;3;2;3;3;3;4;1;3;4;2;4;3;4;2;3;3;3;3;3;5;2;4;3;2;5;4;3;"Ja, ik heb een iPhone";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";5;1;1;5;3;"7 keer  per week";7;40;"7 keer  per week";"12,0";"110,0";"6 keer  per week";4;30;"7 keer  per week";3;80;"7 dagen";"3 dagen";"7 dagen";"5 dagen";120;1;2;2;NA;8888;8888;8888;8888;8888;"2";"2";"680,000";3;190;"6";6;6;4;1;10;4;3;3;1;3;5;"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";1;1;4;4;1;1;2;1;3;3;3;3;3;1;1;1;73;26
166;21;"2020/07/02 16:44:37";"2020/07/02 16:47:51";"2020/07/02 16:47:52";100;9;"Jongen";"16,27161";"Anders";"Nederlander";"Havo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/07 17:32:28";"2020/05/22 22:15:13";8;2003;"2003-08-15";"Congo, kinshasa";NA;4;4;5;5;5;5;2;4;3;2;2;3;3;2;3;2;3;3;2;4;3;2;4;4;3;3;3;4;3;2;2;3;2;2;2;3;3;3;3;3;3;3;4;4;4;3;4;3;3;3;3;3;4;3;3;3;3;3;3;2;2;2;3;3;2;3;3;3;4;3;3;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";4;4;4;4;2;"7 keer  per week";25;25;"7 keer  per week";"15,0";"8,0";"7 keer  per week";20;8;"7 keer  per week";5;60;"7 dagen";"Nooit";"4 dagen";"4 dagen";25;1;15;15;"INAL5W1";8888;0;8888;8888;1;"1";"2";"450,000";2;8888;"Ik heb niet gekeken of ik reacties had";8;8888;4;4;8;4;3;3;3;3;3;"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Ja";3;4;4;2;3;3;3;3;3;4;4;2;3;3;3;3;95;55
325;6;"2020/06/23 12:00:36";"2020/06/23 12:08:59";"2020/07/07 12:09:03";84;9;"Jongen";"14,43711";"Nederland";"Nederlander";"Havo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";NA;NA;"Fully Useable";"Account om informatie met iedereen te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:08:22";"2020/05/19 16:58:17";6;2005;"2005-06-15";NA;NA;1;4;6;3;5;5;5;2;4;2;3;3;3;3;3;1;3;2;2;4;5;2;4;4;1;5;5;1;5;5;1;1;1;3;1;2;2;2;2;2;4;3;4;1;2;4;2;2;2;5;1;5;1;1;4;1;2;3;3;5;4;4;4;5;5;5;5;4;1;2;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een iPhone";1;4;4;2;1;"7 keer  per week";2;15;"Nooit";"0,0";"0,0";"7 keer  per week";15;20;"7 keer  per week";10;150;"7 dagen";"Nooit";"Nooit";"Nooit";2;0;0;0;"INAL2W1";8888;1;0;0;0;"1";"1";"500,000";1;100;"8888";8888;8888;3;3;6;5;3;3;2;3;4;"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";2;1;1;1;3;2;3;2;1;1;1;1;1;1;1;1;117;99
216;11;"2020/06/24 13:20:23";"2020/06/24 13:31:27";"2020/07/08 13:31:36";83;9;"Jongen";"14,68914";"Nederland";"Nederlander";"Vmbo";"Ja, ik wil doorgaan";"completed";1;0;0;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";100;100;0;0;0;0;100;0;0;0;0;0;0;0;0;NA;NA;3;2005;"2005-03-15";NA;NA;5;5555;5;5555;3;2;3;3;4;2;4;2;4;2;4;3;4;2;2;3;4;2;4;4;5555;5555;5555;5555;5555;5555;3;2;2;3;3;5555;5555;5555;5555;5555;3;2;3;4;4;3;4;4;2;5555;5555;5555;5555;5555;5555;5555;5555;5555;4;2;2;2;2;5555;5555;5555;5555;5555;4;5;5;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"5555";2;1;3;3;1;"3 keer  per week";15;9;"1 keer  per week";"7,0";"3,0";"3 keer  per week";18;5;"2 keer  per week";4;30;"3 dagen";"3 dagen";"4 dagen";"6 dagen";4;6;10;1;NA;8888;8888;8888;8888;8888;"3 of meer";"5555";"950,000";4;350;"5";5;4;5;4;4;4;3;3;2;3;4;"Ja";"Ja";"Ja";"Ja";"Ja";"9999";"9999";"9999";"9999";"5555";4;3;3;4;5555;5555;5555;5555;3;4;4;3;5555;5555;5555;5555;52;NA
243;7;"2020/06/24 12:41:13";"2020/06/24 12:44:37";"2020/06/24 12:44:38";100;9;"Meisje";"14,85008";"Nederland";"Nederlander";"Havo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 20:25:00";"2020/05/19 13:22:05";1;2005;"2005-01-15";NA;NA;5;4;10;6;2;3;4;4;4;4;4;2;3;2;4;4;5;3;1;4;4;1;5;5;1;3;3;1;5;5;1;1;1;1;1;1;1;2;1;1;3;3;2;4;2;4;2;2;4;3;4;1;5;2;1;3;1;3;3;2;4;4;4;2;1;4;3;5;5;1;5;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";5;2;5;3;3;"7 keer  per week";3;10;"4 keer  per week";"2,0";"10,0";"7 keer  per week";8;30;"7 keer  per week";2;50;"7 dagen";"1 dag";"4 dagen";"5 dagen";3;1;2;2;NA;8888;8888;8888;8888;8888;"1";"1";"510,000";4;210;"7";7;6;6;6;2;4;4;1;1;5;5;"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";4;4;4;4;3;2;3;2;1;1;1;1;1;1;1;1;113;52
280;30;"2020/06/23 11:17:41";"2020/06/23 11:23:00";"2020/06/23 11:23:02";100;9;"Meisje";"15,10208";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/07 16:40:00";"2020/05/19 17:42:28";10;2004;"2004-10-15";NA;NA;5;5;6;6;3;2;3;3;4;4;4;1;4;3;4;1;4;2;1;3;4;1;5;5;3;4;4;2;3;4;1;2;1;1;1;2;4;4;2;3;3;2;4;2;2;3;4;2;4;3;4;4;2;2;3;2;2;1;4;4;4;2;4;2;4;4;4;4;2;2;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";2;4;1;2;1;"7 keer  per week";4;20;"6 keer  per week";"2,0";"10,0";"7 keer  per week";6;30;"7 keer  per week";2;30;"6 dagen";"Nooit";"2 dagen";"2 dagen";3;0;1;1;"INAL2W1";8888;1;8888;8888;0;"1";"2";"298,000";2;95;"Ik heb niet gekeken of ik reacties had";8;8888;2;2;12;4;4;2;1;4;5;"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";3;4;3;2;2;3;2;2;2;2;2;2;2;2;2;3;94;117
